nodeid,shapeid,x,y
2874,76,-84.3519973,30.4382727
2875,76,-84.3520223,30.4387087
2876,76,-84.3525283,30.4386787
2877,76,-84.3527513,30.4387317
2878,76,-84.3527653,30.4389677
2879,76,-84.3529023,30.4396737
2880,76,-84.3529043,30.4401068
2881,76,-84.3516553,30.4400548
2882,76,-84.3515083,30.4378487
2883,76,-84.3514243,30.4358907
2884,76,-84.3512453,30.4359877
2885,76,-84.3512143,30.4353747
2886,76,-84.3511523,30.4341787
2887,76,-84.3493173,30.4341897
2888,76,-84.3478373,30.4341987
2889,76,-84.3476323,30.4341997
2890,76,-84.3474473,30.4342017
2891,76,-84.3465263,30.4342077
2892,76,-84.3458943,30.4342147
2893,76,-84.3452653,30.4342147
2894,76,-84.3447253,30.4342237
2895,76,-84.3440763,30.4342337
2896,76,-84.3440133,30.4342237
2897,76,-84.3439643,30.4342007
2898,76,-84.3439273,30.4341617
2899,76,-84.3436043,30.4342307
2900,76,-84.3436883,30.4343327
2901,76,-84.3436933,30.4343387
2902,76,-84.3453833,30.4364007
2903,76,-84.3455163,30.4365687
2904,76,-84.3464243,30.4376697
2905,76,-84.3465603,30.4378247
2906,76,-84.3466483,30.4379247
2907,76,-84.3468323,30.4381087
2908,76,-84.3470423,30.4383007
2909,76,-84.3472133,30.4384437
2910,76,-84.3474593,30.4386297
2911,76,-84.3476583,30.4387667
2912,76,-84.3479013,30.4389187
2913,76,-84.3482963,30.4391397
2914,76,-84.3487273,30.4393697
2915,76,-84.3525813,30.4414158
2916,76,-84.3526243,30.4415838
2917,76,-84.3529163,30.4416638
2918,76,-84.3529243,30.4426748
2919,76,-84.3529343,30.4428738
2920,76,-84.3522183,30.4424538
2921,76,-84.3521313,30.4424328
2922,76,-84.3514823,30.4422728
2923,76,-84.3511133,30.4422458
2924,76,-84.3505963,30.4422458
2925,76,-84.3502873,30.4422358
2926,76,-84.3500213,30.4422718
2927,76,-84.3495913,30.4422648
2928,76,-84.3492503,30.4422538
2929,76,-84.3487533,30.4419618
2930,76,-84.3483143,30.4424878
2931,76,-84.3478223,30.4423978
2932,76,-84.3477213,30.4423378
2933,76,-84.3476843,30.4423148
2934,76,-84.3476343,30.4422758
2935,76,-84.3476173,30.4423218
2936,76,-84.3474813,30.4426858
2937,76,-84.3473293,30.4431328
2938,76,-84.3471883,30.4436168
2939,76,-84.3471203,30.4438858
2940,76,-84.3470233,30.4443108
2941,76,-84.3468433,30.4451978
2942,76,-84.3464853,30.4470518
2943,76,-84.3463533,30.4477338
2944,76,-84.3480163,30.4479768
2945,76,-84.3485133,30.4480508
2946,76,-84.3488383,30.4480858
2947,76,-84.3489833,30.4481648
2948,76,-84.3490893,30.4482698
2949,76,-84.3494053,30.4480928
2950,76,-84.3493133,30.4464548
2951,76,-84.3493543,30.4455108
2952,76,-84.3494773,30.4443468
2953,76,-84.3495273,30.4437198
2954,76,-84.3508403,30.4437008
2955,76,-84.3513063,30.4436818
2956,76,-84.3510613,30.4440818
2957,76,-84.3513243,30.4441878
2958,76,-84.3513243,30.4443238
2959,76,-84.3513393,30.4474338
2960,76,-84.3522093,30.4474718
2961,76,-84.3523013,30.4482268
2962,76,-84.3514263,30.4486938
2963,76,-84.3507983,30.4493658
2964,76,-84.3502883,30.4495828
2965,76,-84.3499483,30.4494508
2966,76,-84.3494283,30.4499208
2967,76,-84.3491693,30.4499878
2968,76,-84.3483813,30.4508858
2969,76,-84.3482453,30.4484008
2970,76,-84.3462673,30.4481768
2971,76,-84.3454943,30.4520998
2972,77,-84.207969,30.499162
2973,77,-84.207923,30.499059
2974,77,-84.207661,30.499048
2975,77,-84.207267,30.49904
2976,77,-84.207035,30.49922
2977,77,-84.206758,30.499523
2978,77,-84.2067464,30.4995399
2979,77,-84.206563,30.499807
2980,77,-84.205228,30.499638
2981,77,-84.205254,30.49954
2982,77,-84.205315,30.499352
2983,77,-84.205426,30.49901
2984,77,-84.205456,30.498918
2985,77,-84.2055369,30.4986022
2986,77,-84.205933,30.497787
2987,77,-84.206141,30.497388
2988,77,-84.206292,30.497125
2989,77,-84.2065622,30.4965158
2990,77,-84.2067357,30.4963117
2991,77,-84.206967,30.496112
2992,77,-84.207189,30.495837
2993,77,-84.207348,30.495657
2994,77,-84.207415,30.495584
2995,77,-84.207616,30.49538
2996,77,-84.207902,30.495117
2997,77,-84.208131,30.494925
2998,77,-84.208157,30.494905
2999,77,-84.208454,30.496698
3000,77,-84.209637,30.496579
3001,77,-84.209641,30.495669
3002,77,-84.209891,30.495669
3003,77,-84.209888,30.493879
3004,77,-84.210337,30.493667
3005,77,-84.210617,30.49356
3006,77,-84.211202,30.49338
3007,77,-84.211375,30.493329
3008,77,-84.211368,30.496537
3009,77,-84.209945,30.496529
3010,77,-84.209984,30.497965
3011,77,-84.215458,30.498595
3012,77,-84.215625,30.498593
3013,77,-84.217932,30.498724
3014,77,-84.218948,30.498836
3015,77,-84.219171,30.498873
3016,77,-84.221519,30.499634
3017,77,-84.227002,30.500193
3018,77,-84.227029,30.498166
3019,77,-84.227016,30.497385
3020,77,-84.227216,30.492842
3021,77,-84.227225,30.492541
3022,77,-84.227217,30.492401
3023,77,-84.2270083,30.4904772
3024,77,-84.225013,30.489203
3025,77,-84.22476,30.489058
3026,77,-84.22476,30.488932
3027,77,-84.224755,30.488812
3028,77,-84.224742,30.488745
3029,77,-84.224324,30.488959
3030,77,-84.223452,30.48938
3031,77,-84.223272,30.489462
3032,77,-84.223074,30.489558
3033,77,-84.222387,30.489868
3034,77,-84.22092,30.490517
3035,77,-84.220363,30.490779
3036,77,-84.218994,30.491436
3037,77,-84.218797,30.491524
3038,77,-84.218534,30.491652
3039,77,-84.218049,30.491851
3040,77,-84.217995,30.491873
3041,77,-84.217509,30.492038
3042,77,-84.217243,30.492115
3043,77,-84.217127,30.492143
3044,77,-84.216801,30.492222
3045,77,-84.215723,30.49243
3046,77,-84.214421,30.492674
3047,77,-84.213574,30.492182
3048,77,-84.213321,30.492496
3049,77,-84.212607,30.492182
3050,77,-84.212201,30.492305
3051,77,-84.211138,30.492294
3052,77,-84.207844,30.492306
3053,77,-84.205099,30.4923
3054,77,-84.204929,30.492336
3055,77,-84.20389,30.492557
3056,77,-84.202035,30.492953
3057,77,-84.200214,30.493342
3058,77,-84.200069,30.493651
3059,77,-84.195342,30.493484
3060,77,-84.193433,30.49269
3061,77,-84.193327,30.487143
3062,77,-84.194378,30.486642
3063,77,-84.196816,30.485534
3064,77,-84.19921,30.484506
3065,77,-84.199439,30.484355
3066,77,-84.19978,30.48421
3067,77,-84.201318,30.48369
3068,77,-84.209897,30.480328
3069,77,-84.211255,30.479795
3070,77,-84.211244,30.480985
3071,77,-84.213379,30.47999
3072,77,-84.21457,30.479688
3073,77,-84.214626,30.479813
3074,77,-84.217107,30.479145
3075,77,-84.21967,30.479112
3076,77,-84.219993,30.478767
3077,77,-84.217064,30.47875
3078,77,-84.217018,30.478367
3079,77,-84.216858,30.477072
3080,77,-84.216882,30.476876
3081,77,-84.218964,30.47619
3082,77,-84.220892,30.47547
3083,77,-84.22102,30.475373
3084,77,-84.221162,30.474658
3085,77,-84.221061,30.473379
3086,77,-84.219318,30.473399
3087,77,-84.219303,30.473425
3088,77,-84.21927,30.473445
3089,77,-84.219233,30.473451
3090,77,-84.219112,30.473438
3091,77,-84.2191,30.472736
3092,77,-84.219305,30.472026
3093,77,-84.219597,30.472053
3094,77,-84.219632,30.471963
3095,77,-84.219686,30.471778
3096,77,-84.219728,30.471576
3097,77,-84.219744,30.471456
3098,77,-84.219781,30.471247
3099,77,-84.219839,30.471001
3100,77,-84.2199,30.47058
3101,77,-84.217742,30.470585
3102,77,-84.217595,30.4686328
3103,77,-84.219038,30.468551
3104,77,-84.219028,30.466663
3105,77,-84.212929,30.466717
3106,77,-84.210403,30.466752
3107,77,-84.210356,30.466662
3108,77,-84.210316,30.466452
3109,77,-84.210314,30.466223
3110,77,-84.207879,30.467025
3111,77,-84.206199,30.467733
3112,77,-84.205505,30.467971
3113,77,-84.205545,30.467244
3114,77,-84.205632,30.463507
3115,77,-84.206096,30.463552
3116,77,-84.20685,30.463605
3117,77,-84.207719,30.463609
3118,77,-84.208648,30.463573
3119,77,-84.209377,30.46355
3120,77,-84.209491,30.463546
3121,77,-84.210278,30.463544
3122,77,-84.210504,30.463544
3123,77,-84.210542,30.466371
3124,77,-84.210738,30.466302
3125,77,-84.210898,30.466241
3126,77,-84.212076,30.465816
3127,77,-84.2119541,30.465863
3128,77,-84.212196,30.465773
3129,77,-84.212271,30.465745
3130,77,-84.212894,30.466571
3131,77,-84.213555,30.466596
3132,77,-84.213554,30.466461
3133,77,-84.213457,30.465323
3134,77,-84.213722,30.465233
3135,77,-84.214114,30.4651
3136,77,-84.216192,30.46432
3137,77,-84.216656,30.464165
3138,77,-84.218283,30.463579
3139,77,-84.218216,30.46074
3140,77,-84.218627,30.460734
3141,77,-84.219629,30.460683
3142,77,-84.22212,30.460564
3143,77,-84.222121,30.459977
3144,77,-84.222129,30.459926
3145,77,-84.222145,30.459528
3146,77,-84.222156,30.459279
3147,77,-84.220149,30.459311
3148,77,-84.215081,30.459483
3149,77,-84.21512,30.458217
3150,77,-84.21512,30.458191
3151,77,-84.21518,30.456246
3152,77,-84.215202,30.455532
3153,77,-84.216317,30.454299
3154,77,-84.216385,30.452965
3155,77,-84.216447,30.452889
3156,77,-84.21656,30.4528
3157,77,-84.215897,30.4526
3158,77,-84.213697,30.4516
3159,77,-84.210597,30.4489
3160,77,-84.209798,30.448773
3161,77,-84.209768,30.449307
3162,77,-84.207814,30.449295
3163,77,-84.204336,30.449274
3164,77,-84.204074,30.449272
3165,77,-84.195422,30.44922
3166,77,-84.195333,30.445435
3167,77,-84.195312,30.44419
3168,77,-84.19497,30.444187
3169,77,-84.194598,30.444202
3170,77,-84.194311,30.444226
3171,77,-84.193989,30.444263
3172,77,-84.193706,30.444305
3173,77,-84.193343,30.444372
3174,77,-84.192986,30.444449
3175,77,-84.190048,30.445091
3176,77,-84.189823,30.44514
3177,77,-84.189553,30.445192
3178,77,-84.189292,30.445237
3179,77,-84.188985,30.445274
3180,77,-84.188645,30.445301
3181,77,-84.188297,30.445311
3182,77,-84.187918,30.4453
3183,77,-84.187586,30.445274
3184,77,-84.187413,30.445255
3185,77,-84.18726,30.445232
3186,77,-84.187125,30.445211
3187,77,-84.1868,30.445147
3188,77,-84.186496,30.445071
3189,77,-84.186134,30.444963
3190,77,-84.185983,30.444908
3191,77,-84.18593,30.446744
3192,77,-84.186059,30.453696
3193,77,-84.186141,30.459127
3194,77,-84.186166,30.463504
3195,77,-84.187252,30.463504
3196,77,-84.188421,30.463504
3197,77,-84.188416,30.463853
3198,77,-84.188418,30.464155
3199,77,-84.188413,30.464906
3200,77,-84.188395,30.465011
3201,77,-84.188369,30.465064
3202,77,-84.188336,30.465105
3203,77,-84.18826,30.46517
3204,77,-84.188213,30.465198
3205,77,-84.188153,30.465221
3206,77,-84.188066,30.465242
3207,77,-84.187941,30.465254
3208,77,-84.187761,30.465261
3209,77,-84.187323,30.46524
3210,77,-84.186643,30.465231
3211,77,-84.186096,30.465234
3212,77,-84.186039,30.465244
3213,77,-84.185964,30.465265
3214,77,-84.185883,30.465297
3215,77,-84.185786,30.465322
3216,77,-84.185706,30.465328
3217,77,-84.185372,30.465328
3218,77,-84.185194,30.465264
3219,77,-84.185128,30.465223
3220,77,-84.185053,30.465161
3221,77,-84.182863,30.465101
3222,77,-84.182856,30.466286
3223,77,-84.182857,30.467123
3224,77,-84.181169,30.467281
3225,77,-84.179313,30.467251
3226,77,-84.179239,30.466303
3227,77,-84.179362,30.463646
3228,77,-84.179373,30.463508
3229,77,-84.177903,30.463512
3230,77,-84.177653,30.463516
3231,77,-84.177226,30.463535
3232,77,-84.176732,30.463535
3233,77,-84.176136,30.463534
3234,77,-84.174967,30.463533
3235,77,-84.173156,30.463521
3236,77,-84.1712618,30.4635101
3237,77,-84.171076,30.463509
3238,77,-84.171023,30.463509
3239,77,-84.1708782,30.4635074
3240,77,-84.170466,30.463503
3241,77,-84.168305,30.463493
3242,77,-84.167466,30.463489
3243,77,-84.167471,30.463387
3244,77,-84.167507,30.46317
3245,77,-84.167513,30.461501
3246,77,-84.167517,30.460312
3247,77,-84.1675314,30.4594118
3248,77,-84.1675364,30.4581725
3249,77,-84.1675632,30.4569233
3250,77,-84.1675565,30.4566755
3251,77,-84.1675498,30.4564913
3252,77,-84.1675498,30.4563741
3253,77,-84.1674561,30.4559789
3254,77,-84.1674159,30.455855
3255,77,-84.1673958,30.455788
3256,77,-84.168121,30.455771
3257,77,-84.168883,30.455755
3258,77,-84.168254,30.454629
3259,77,-84.168171,30.45447
3260,77,-84.16708,30.452542
3261,77,-84.167047,30.452542
3262,77,-84.165484,30.450299
3263,77,-84.164728,30.450155
3264,77,-84.163476,30.450368
3265,77,-84.163481,30.449974
3266,77,-84.163495,30.449601
3267,77,-84.163743,30.449325
3268,77,-84.163375,30.449264
3269,77,-84.163046,30.449124
3270,77,-84.162791,30.449128
3271,77,-84.162406,30.44913
3272,77,-84.158036,30.448813
3273,77,-84.157686,30.448554
3274,77,-84.15586,30.447366
3275,77,-84.154211,30.446303
3276,77,-84.151124,30.444572
3277,77,-84.149481,30.443679
3278,77,-84.147906,30.442725
3279,77,-84.143004,30.439807
3280,77,-84.143094,30.438001
3281,77,-84.14319,30.436523
3282,77,-84.143212,30.435746
3283,77,-84.143191,30.435434
3284,77,-84.143179,30.435257
3285,77,-84.14316,30.434855
3286,77,-84.143141,30.43456
3287,77,-84.146046,30.43462
3288,77,-84.157833,30.434868
3289,77,-84.173643,30.434871
3290,77,-84.177866,30.434872
3291,77,-84.188733,30.435133
3292,77,-84.188714,30.434562
3293,77,-84.188718,30.434149
3294,77,-84.188773,30.434149
3295,77,-84.190081,30.434181
3296,77,-84.19334,30.434099
3297,77,-84.193299,30.433846
3298,77,-84.195884,30.433795
3299,77,-84.195976,30.434467
3300,77,-84.196512,30.434478
3301,77,-84.197251,30.434452
3302,77,-84.197481,30.43445
3303,77,-84.197481,30.434978
3304,77,-84.197496,30.435375
3305,77,-84.199821,30.435249
3306,77,-84.19979,30.435007
3307,77,-84.199765,30.434451
3308,77,-84.20014,30.434437
3309,77,-84.200108,30.433768
3310,77,-84.20081,30.433747
3311,77,-84.200798,30.433008
3312,77,-84.201318,30.432983
3313,77,-84.201306,30.430087
3314,77,-84.201791,30.430027
3315,77,-84.201768,30.42985
3316,77,-84.20175,30.429679
3317,77,-84.201305,30.429674
3318,77,-84.201274,30.429107
3319,77,-84.202182,30.429114
3320,77,-84.20247,30.429107
3321,77,-84.203401,30.429114
3322,77,-84.203762,30.429089
3323,77,-84.204002,30.429072
3324,77,-84.207695,30.428877
3325,77,-84.208623,30.428807
3326,77,-84.208614,30.42857
3327,77,-84.20864,30.428319
3328,77,-84.208954,30.428299
3329,77,-84.208917,30.426811
3330,77,-84.208914,30.426651
3331,77,-84.209535,30.426655
3332,77,-84.209541,30.426922
3333,77,-84.209542,30.426993
3334,77,-84.209573,30.428507
3335,77,-84.209735,30.428496
3336,77,-84.209881,30.428485
3337,77,-84.210772,30.428436
3338,77,-84.210767,30.428173
3339,77,-84.210776,30.427768
3340,77,-84.211179,30.427768
3341,77,-84.211191,30.427442
3342,77,-84.211932,30.427414
3343,77,-84.211877,30.424797
3344,77,-84.210062,30.424859
3345,77,-84.210078,30.42431
3346,77,-84.210082,30.424034
3347,77,-84.21009,30.4234
3348,77,-84.207404,30.423638
3349,77,-84.207182,30.423474
3350,77,-84.207004,30.423666
3351,77,-84.206936,30.423626
3352,77,-84.206892,30.423607
3353,77,-84.206862,30.423601
3354,77,-84.20681,30.42359
3355,77,-84.206612,30.423588
3356,77,-84.20648,30.4236
3357,77,-84.202995,30.423537
3358,77,-84.20317,30.421302
3359,77,-84.203108,30.418006
3360,77,-84.203902,30.418015
3361,77,-84.203351,30.413761
3362,77,-84.204257,30.413922
3363,77,-84.205333,30.414101
3364,77,-84.205693,30.414164
3365,77,-84.206003,30.41422
3366,77,-84.206222,30.414263
3367,77,-84.207699,30.414521
3368,77,-84.209247,30.414797
3369,77,-84.209744,30.41489
3370,77,-84.210361,30.415001
3371,77,-84.211021,30.415127
3372,77,-84.211758,30.415258
3373,77,-84.211969,30.415299
3374,77,-84.212055,30.415312
3375,77,-84.212219,30.415345
3376,77,-84.212391,30.415377
3377,77,-84.213845,30.415647
3378,77,-84.21406,30.415691
3379,77,-84.214173,30.415718
3380,77,-84.214407,30.415782
3381,77,-84.214639,30.415872
3382,77,-84.214724,30.415911
3383,77,-84.214841,30.415975
3384,77,-84.214901,30.416003
3385,77,-84.215147,30.41614
3386,77,-84.215405,30.41629
3387,77,-84.216645,30.416985
3388,77,-84.216871,30.417116
3389,77,-84.217026,30.417206
3390,77,-84.217173,30.41728
3391,77,-84.217735,30.417596
3392,77,-84.217774,30.417619
3393,77,-84.217846,30.417662
3394,77,-84.218066,30.417782
3395,77,-84.218273,30.417905
3396,77,-84.21855,30.41806
3397,77,-84.21873,30.418166
3398,77,-84.2191,30.418372
3399,77,-84.220067,30.418925
3400,77,-84.220515,30.419174
3401,77,-84.220773,30.419306
3402,77,-84.220927,30.419373
3403,77,-84.221143,30.419454
3404,77,-84.221332,30.419511
3405,77,-84.221589,30.419571
3406,77,-84.222318,30.419702
3407,77,-84.223214,30.419847
3408,77,-84.223416,30.419875
3409,77,-84.223649,30.419916
3410,77,-84.226407,30.42035
3411,77,-84.227492,30.420525
3412,77,-84.22884,30.420711
3413,77,-84.229035,30.420745
3414,77,-84.229414,30.420509
3415,77,-84.22986,30.420215
3416,77,-84.230092,30.42007
3417,77,-84.230231,30.419987
3418,77,-84.230747,30.41968
3419,77,-84.2309,30.419583
3420,77,-84.231151,30.419433
3421,77,-84.231356,30.419295
3422,77,-84.23154,30.419178
3423,77,-84.232253,30.418732
3424,77,-84.232601,30.41852
3425,77,-84.232814,30.418379
3426,77,-84.233058,30.418194
3427,77,-84.233169,30.4181
3428,77,-84.233356,30.417928
3429,77,-84.233451,30.41784
3430,77,-84.233599,30.417686
3431,77,-84.233812,30.417437
3432,77,-84.234012,30.417187
3433,77,-84.234109,30.417047
3434,77,-84.234216,30.416893
3435,77,-84.234352,30.416674
3436,77,-84.234498,30.416409
3437,77,-84.234556,30.416293
3438,77,-84.234676,30.416025
3439,77,-84.234776,30.415772
3440,77,-84.234831,30.415596
3441,77,-84.234986,30.414883
3442,77,-84.235021,30.414042
3443,77,-84.235037,30.413456
3444,77,-84.235045,30.41261
3445,77,-84.235057,30.411845
3446,77,-84.235061,30.411566
3447,77,-84.235062,30.411377
3448,77,-84.236478,30.411355
3449,77,-84.236483,30.411821
3450,77,-84.236493,30.412606
3451,77,-84.23702,30.412614
3452,77,-84.239974,30.412619
3453,77,-84.240294,30.412619
3454,77,-84.240298,30.41078
3455,77,-84.239902,30.410755
3456,77,-84.239817,30.410782
3457,77,-84.239724,30.410776
3458,77,-84.239396,30.410773
3459,77,-84.239114,30.410775
3460,77,-84.238908,30.410781
3461,77,-84.238696,30.410774
3462,77,-84.238452,30.410782
3463,77,-84.238146,30.410781
3464,77,-84.237957,30.410788
3465,77,-84.237896,30.409518
3466,77,-84.2379,30.409124
3467,78,-84.21253,30.4048586
3468,78,-84.2126271,30.4047499
3469,78,-84.2126315,30.404616
3470,78,-84.2126315,30.4038461
3471,78,-84.2126106,30.4036666
3472,78,-84.2125579,30.4035527
3473,78,-84.2125549,30.4035462
3474,78,-84.2123914,30.4034
3475,78,-84.2116599,30.4028839
3476,78,-84.2109285,30.4024242
3477,78,-84.210719,30.4023624
3478,78,-84.2106455,30.4023407
3479,79,-84.2116599,30.4028839
3480,79,-84.2116038,30.4029447
3481,79,-84.2114682,30.4030918
3482,79,-84.2113768,30.403191
3483,79,-84.211338,30.4032331
3484,79,-84.2111552,30.4034315
3485,79,-84.2108375,30.4036887
3486,79,-84.2104363,30.4038927
3487,79,-84.2101013,30.4040008
3488,79,-84.2096783,30.4041014
3489,79,-84.2096589,30.4041049
3490,79,-84.2095526,30.4041239
3491,80,-84.2097861,30.4049651
3492,80,-84.2099037,30.4049349
3493,80,-84.2105973,30.4047566
3494,80,-84.211099,30.4045455
3495,80,-84.2115942,30.4042345
3496,80,-84.211995,30.4038521
3497,80,-84.2123498,30.4034475
3498,80,-84.2123914,30.4034
3499,81,-84.2236295,30.4109178
3500,81,-84.2234719,30.4109154
3501,81,-84.2233817,30.410917
3502,81,-84.2229539,30.4109245
3503,81,-84.2224558,30.4109333
3504,81,-84.2222102,30.4109376
3505,81,-84.2221448,30.4109444
3506,81,-84.2216464,30.4109963
3507,81,-84.221143,30.4110641
3508,81,-84.2206417,30.4111074
3509,81,-84.2204166,30.4111379
3510,81,-84.2202731,30.4111573
3511,81,-84.2202086,30.4111655
3512,81,-84.219986,30.4111938
3513,81,-84.219949,30.4111985
3514,81,-84.2197707,30.4112379
3515,81,-84.2196633,30.4112909
3516,81,-84.2195393,30.4113575
3517,81,-84.2194829,30.4113878
3518,82,-84.2209608,30.4097311
3519,82,-84.220969,30.4097908
3520,82,-84.2210646,30.4104913
3521,82,-84.2211343,30.4110001
3522,82,-84.221143,30.4110641
3523,82,-84.2212017,30.411494
3524,82,-84.2212595,30.4118737
3525,82,-84.2212655,30.4119427
3526,82,-84.2212891,30.4120986
3527,83,-84.2210646,30.4104913
3528,83,-84.2209876,30.4104972
3529,83,-84.220983,30.4104975
3530,83,-84.2208293,30.4105093
3531,83,-84.2206449,30.4105017
3532,83,-84.2205572,30.4104944
3533,83,-84.2201972,30.4104132
3534,83,-84.2198274,30.4102936
3535,83,-84.2195861,30.4102155
3536,83,-84.2189496,30.4099973
3537,83,-84.2187066,30.4099415
